murX,murY,murZ,rightfemurX,rightfemurY,rightfemurZ,murX,murY,murZ,murX,murY,murZ,leftfemurX,leftfemurY,leftfemurZ,murX,murY,murZ,murX,murY,murZ,upperspineX,upperspineY,upperspineZ,neckX,neckY,neckZ,sphnosetipX,sphnosetipY,sphnosetipZ,sphheadtopX,sphheadtopY,sphheadtopZ,leftshoulderX,leftshoulderY,leftshoulderZ,leftelbowX,leftelbowY,leftelbowZ,leftwristX,leftwristY,leftwristZ,rightshoulderX,rightshoulderY,rightshoulderZ,rightelbowX,rightelbowY,rightelbowZ,rightwristX,rightwristY,rightwristZ
0.0,-0.14,113.91,12.77,-0.13,113.9,0.0,-0.14,113.91,0.0,-0.14,113.91,-12.77,-0.15,113.92,0.0,-0.14,113.91,0.0,-0.14,113.91,0.12,0.14,149.37,0.34,0.36,171.79,0.28,17.15,188.97,-0.56,4.71,209.92,-18.13,0.98,166.3,-22.96,-4.53,135.6,-9.67,21.91,129.06,18.72,0.9,166.23,34.99,23.3,151.09,21.08,25.32,177.93
0.0,-0.14,113.91,12.77,-0.13,113.9,0.0,-0.14,113.91,0.0,-0.14,113.91,-12.77,-0.15,113.92,0.0,-0.14,113.91,0.0,-0.14,113.91,0.12,0.14,149.37,0.34,0.36,171.79,0.31,17.11,189.01,-0.58,4.62,209.93,-18.13,0.99,166.3,-22.97,-4.52,135.61,-9.68,21.91,129.06,18.72,0.89,166.23,34.96,23.29,151.05,21.05,25.38,177.88
0.0,-0.14,113.91,12.77,-0.13,113.9,0.0,-0.14,113.91,0.0,-0.14,113.91,-12.77,-0.15,113.92,0.0,-0.14,113.91,0.0,-0.14,113.91,0.12,0.14,149.37,0.34,0.35,171.79,0.27,17.22,188.88,-0.46,4.88,209.9,-18.13,0.99,166.31,-22.99,-4.51,135.62,-9.69,21.91,129.07,18.73,0.88,166.23,34.8,23.25,150.82,20.9,25.7,177.63
0.0,-0.14,113.91499999999999,12.77,-0.13,113.91,0.0,-0.14,113.91499999999999,0.0,-0.14,113.91499999999999,-12.77,-0.15,113.92,0.0,-0.14,113.91499999999999,0.0,-0.14,113.91499999999999,0.11,0.13,149.37,0.33,0.34,171.8,0.22,17.29,188.78,-0.4,5.08,209.88,-18.14,0.99,166.31,-23.01,-4.5,135.61,-9.69,21.92,129.07,18.72,0.86,166.24,34.4,23.11,150.29,20.58,26.4,177.04
0.0,-0.14,113.91499999999999,12.77,-0.13,113.91,0.0,-0.14,113.91499999999999,0.0,-0.14,113.91499999999999,-12.77,-0.15,113.92,0.0,-0.14,113.91499999999999,0.0,-0.14,113.91499999999999,0.11,0.13,149.37,0.32,0.33,171.8,0.18,17.35,188.69,-0.34,5.25,209.85,-18.15,0.99,166.3,-23.02,-4.48,135.61,-9.68,21.93,129.08,18.71,0.84,166.25,33.82,22.88,149.47,20.08,27.43,176.09
0.0,-0.14,113.91499999999999,12.77,-0.13,113.91,0.0,-0.14,113.91499999999999,0.0,-0.14,113.91499999999999,-12.77,-0.15,113.92,0.0,-0.14,113.91499999999999,0.0,-0.14,113.91499999999999,0.1,0.12,149.37,0.3,0.32,171.8,0.14,17.39,188.63,-0.31,5.37,209.84,-18.17,1.0,166.3,-23.05,-4.46,135.6,-9.67,21.94,129.08,18.7,0.8,166.27,33.08,22.48,148.41,19.43,28.68,174.74
0.0,-0.14,113.91499999999999,12.77,-0.13,113.91,0.0,-0.14,113.91499999999999,0.0,-0.14,113.91499999999999,-12.77,-0.15,113.92,0.0,-0.14,113.91499999999999,0.0,-0.14,113.91499999999999,0.1,0.12,149.37,0.28,0.3,171.8,0.11,17.42,188.57,-0.29,5.47,209.82,-18.19,1.0,166.29,-23.06,-4.44,135.59,-9.67,21.94,129.09,18.68,0.76,166.29,32.19,21.88,147.12,18.61,30.09,172.93
0.0,-0.14,113.91499999999999,12.77,-0.13,113.91,0.0,-0.14,113.91499999999999,0.0,-0.14,113.91499999999999,-12.77,-0.15,113.92,0.0,-0.14,113.91499999999999,0.0,-0.14,113.91499999999999,0.08,0.11,149.37,0.24,0.28,171.8,0.05,17.43,188.53,-0.31,5.53,209.81,-18.22,1.0,166.28,-23.09,-4.41,135.58,-9.65,21.96,129.09,18.65,0.72,166.31,31.19,21.02,145.66,17.64,31.5,170.65
0.0,-0.14,113.91,12.77,-0.13,113.91,0.0,-0.14,113.91,0.0,-0.14,113.91,-12.77,-0.15,113.91,0.0,-0.14,113.91,0.0,-0.14,113.91,0.07,0.1,149.37,0.21,0.26,171.8,0.01,17.44,188.49,-0.33,5.58,209.8,-18.25,1.01,166.27,-23.11,-4.39,135.56,-9.64,21.97,129.1,18.63,0.66,166.34,30.14,19.85,144.08,16.56,32.8,167.87
0.0,-0.14,113.91,12.77,-0.13,113.91,0.0,-0.14,113.91,0.0,-0.14,113.91,-12.77,-0.15,113.91,0.0,-0.14,113.91,0.0,-0.14,113.91,0.05,0.09,149.37,0.17,0.24,171.8,-0.05,17.43,188.46,-0.36,5.62,209.79,-18.28,1.0,166.25,-23.13,-4.37,135.54,-9.63,21.98,129.11,18.6,0.61,166.36,29.06,18.36,142.45,15.38,33.86,164.6
0.0,-0.14,113.91499999999999,12.77,-0.13,113.92,0.0,-0.14,113.91499999999999,0.0,-0.14,113.91499999999999,-12.77,-0.15,113.91,0.0,-0.14,113.91499999999999,0.0,-0.14,113.91499999999999,0.04,0.08,149.37,0.15,0.21,171.8,-0.06,17.43,188.43,-0.36,5.66,209.78,-18.3,1.01,166.25,-23.16,-4.33,135.53,-9.6,22.0,129.11,18.58,0.54,166.38,28.01,16.49,140.84,14.2,34.53,160.88
0.0,-0.14,113.91499999999999,12.77,-0.13,113.92,0.0,-0.14,113.91499999999999,0.0,-0.14,113.91499999999999,-12.77,-0.15,113.91,0.0,-0.14,113.91499999999999,0.0,-0.14,113.91499999999999,0.03,0.07,149.37,0.1,0.19,171.8,-0.12,17.42,188.41,-0.4,5.68,209.77,-18.34,1.01,166.23,-23.18,-4.31,135.5,-9.59,22.01,129.12,18.55,0.49,166.41,27.01,14.33,139.34,12.98,34.73,156.81
